slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute
-0.17357171360785492,-0.8708235199899476,0.5569612091142963,27,0.7255541546314022,1,O86090,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.127847268804267,down,-1.127847268804267,Cohen's d,-0.3446384340518295,0.39402276821220417,-0.6148565957864098,-0.07442027231724907,small
0.18999619787460145,0.6454627358390326,0.5613193311282616,4,0.6033178624293501,1,O87574,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.1407607094666135,up,1.1407607094666135,Cohen's d,0.3825674716634111,0.28308331310875556,-0.34605982214510933,1.1111947654719314,small
-0.06419388466508133,-0.13691626339003773,0.8632839764792356,13,0.9992834907171992,1,O87576,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0455005962260702,down,-1.0455005962260702,Cohen's d,-0.029919667621303138,0.36691885938151964,-0.41893685515278895,0.35909751991018263,negligible
-0.7178135164786865,-2.0946965262858184,0.12438062293274532,4,0.025787390956265928,0.12396915617329242,O87656,EM8513,TH9677,EM8513/TH9677,rots,median,none,down,1.5,0.05,1.644687530507408,down,-1.644687530507408,Cohen's d,-1.1639626713165663,0.4402595035305249,-1.9447651042279341,-0.38316023840519853,large
-0.48180145318992307,-1.4403188355865477,0.22124643513414188,13,0.012423776163563077,0.07179634856627504,P00499,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.3964863317745204,down,-1.3964863317745204,Cohen's d,-0.8633401606142962,0.34512526661138304,-1.2700533453809575,-0.45662697584763484,large
0.07957201208100098,0.33662974563893716,0.7803512127894157,9,0.9710497636215865,1,P00898,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.056704513556364,up,1.056704513556364,Cohen's d,0.20595037649153075,0.4137729225821397,-0.2653875159409362,0.6772882689239976,small
0.49330763013622936,1.0250672737293962,0.20457500918779858,3,0.10842949258023724,0.3573096724282728,P00905,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4076685046497013,up,1.4076685046497013,Cohen's d,0.6870160696117131,0.2802011320599539,-0.18425701490050628,1.5582891541239325,medium
0.6381538589102099,1.242844427658415,0.1746504961411246,11,0.005866933976423835,0.038806587386225125,P00910,EM8513,TH9677,EM8513/TH9677,rots,median,up,up,1.5,0.05,1.556336322657806,up,1.556336322657806,Cohen's d,0.8897923733003,0.4077480936058976,0.4454856804063252,1.3340990661942749,large
0.5297257471716191,2.0689577971343462,0.11001413083425216,9,0.001384648424105493,0.01165907952199257,P00929,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4436547341723576,up,1.4436547341723576,Cohen's d,0.7836870180397899,0.2866244455337329,0.29588263027082473,1.2714914058087552,medium
-1.3361427973159699,-2.2283552516936274,0.030885538404998192,7,2.954793024475314e-5,3.880816675686477e-4,P02906,EM8513,TH9677,EM8513/TH9677,rots,median,down,down,1.5,0.05,2.5247539508846732,down,-2.5247539508846732,Cohen's d,-1.1127899536001884,1.0686291631858582,-1.6885947568735298,-0.5369851503268471,large
0.2288780927580145,1.2932746272803324,0.43540166299154714,12,0.32315356897742753,0.7362345912316924,P02910,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.171923252372889,up,1.171923252372889,Cohen's d,0.6874430159104046,0.3919423448901034,0.2703506991229912,1.104535332697818,medium
0.3934265895776977,1.7088367573603531,0.20911422271223812,9,0.023607854194484794,0.11613541176319131,P02911,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.3135094587835123,up,1.3135094587835123,Cohen's d,0.8887248892550339,0.24774128522758837,0.39597176540950724,1.3814780131005606,large
0.04455206587170925,0.3383311911575754,0.8481318632855568,6,0.9813992091984315,1,P02915,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0313629076164386,up,1.0313629076164386,Cohen's d,0.04748757153313219,0.2911113174748613,-0.5336672281248495,0.6286423711911139,negligible
-0.3660887011351253,-1.6648415053739944,0.26577899669239247,23,0.00789647186335478,0.048929605564128384,P02936,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2888538705764498,down,-1.2888538705764498,Cohen's d,-0.7443600011959821,0.29676612876884123,-1.0451809858345216,-0.44353901655744266,medium
3.6071047056799603,13.74304345725428,3.5252664461593586e-4,22,1.349724587862903e-34,4.116659992981854e-32,P02941,EM8513,TH9677,EM8513/TH9677,rots,median,up,up,1.5,0.05,12.185594272669134,up,12.185594272669134,Cohen's d,3.6250699805705553,0.4652129719426085,3.1413744789744804,4.10876548216663,large
